ProductKey	sku	product_name	product_class_id	subcategory	category	department	product_family	size	brandName	supplier
670	42750001	Moms Turkey Hot Dogs	81	Hot Dogs	Meat	Deli	Food	16.2	Moms	Rowan Warehouse
671	42751001	Coolers Fruit Punch	52	Flavored Drinks	Drinks	Beverages	Drink	10 ct	Minute Maid	Rowan Warehouse
672	42752001	Fruit Drink Peach	52	Flavored Drinks	Drinks	Beverages	Drink	67.63 oz	Minute Maid	Rowan Warehouse
673	42753001	Juice Cherry Limeade	30	Juice	Pure Juice Beverages	Beverages	Drink	59 oz	Minute Maid	Rowan Warehouse
674	42754001	Orange Juice No Pulp	30	Juice	Pure Juice Beverages	Beverages	Drink	59 oz	Minute Maid	Rowan Warehouse
675	42755001	Coffee French Vanilla	90	Coffee	Hot Beverages	Beverages	Drink	11 oz	Melitta	Rowan Warehouse
676	42756001	Coffee Hazelnut Creme	90	Coffee	Hot Beverages	Beverages	Drink	11 oz	Melitta	Rowan Warehouse
677	42757001	Medalist Rice Medly	57	Rice	Starchy Foods	Starchy Foods	Food	9.69	Medalist	Rowan Warehouse
678	42758001	Medalist Thai Rice	57	Rice	Starchy Foods	Starchy Foods	Food	16.7	Medalist	Rowan Warehouse
679	42760001	Vanilla, Butter & Nut Exctract	4	Spices	Baking Goods	Baking Products	Food	2 oz	Mccormick	Rowan Warehouse
680	42762001	Coffee Medium Dark 100% Colombian	90	Coffee	Hot Beverages	Beverages	Drink	10.5 oz	Maxwell House	Rowan Warehouse
681	42763001	Coffee Medium Dark 100% Colombian	90	Coffee	Hot Beverages	Beverages	Drink	28 oz	Maxwell House	Rowan Warehouse
682	42764001	Coffee Medium Dark French	90	Coffee	Hot Beverages	Beverages	Drink	11 oz	Maxwell House	Rowan Warehouse
683	42765001	Coffee Medium Dark French	90	Coffee	Hot Beverages	Beverages	Drink	29.3 oz	Maxwell House	Rowan Warehouse
684	42766001	Coffee Medium Dark French Decaf	90	Coffee	Hot Beverages	Beverages	Drink	11 oz	Maxwell House	Rowan Warehouse
685	42767001	Coffee Medium Gourmet	90	Coffee	Hot Beverages	Beverages	Drink	11 oz	Maxwell House	Rowan Warehouse
686	42768001	Coffee Medium Gourmet	90	Coffee	Hot Beverages	Beverages	Drink	29.3 oz	Maxwell House	Rowan Warehouse
687	42769001	Coffee Medium House Blend	90	Coffee	Hot Beverages	Beverages	Drink	10.5 oz	Maxwell House	Rowan Warehouse
688	42770001	Coffee Medium Lite	90	Coffee	Hot Beverages	Beverages	Drink	11 oz	Maxwell House	Rowan Warehouse
689	42771001	Coffee Medium Lite	90	Coffee	Hot Beverages	Beverages	Drink	29.3 oz	Maxwell House	Rowan Warehouse
690	42772001	Coffee Medium Original	90	Coffee	Hot Beverages	Beverages	Drink	11.5 oz	Maxwell House	Rowan Warehouse
691	42773001	Coffee Medium Original	90	Coffee	Hot Beverages	Beverages	Drink	30.6 oz	Maxwell House	Rowan Warehouse
692	42774001	Coffee Medium Original Decaf	90	Coffee	Hot Beverages	Beverages	Drink	11 oz	Maxwell House	Rowan Warehouse
693	42775001	Coffee Medium Original Decaf	90	Coffee	Hot Beverages	Beverages	Drink	29.3 oz	Maxwell House	Rowan Warehouse
694	42776001	Coffee Medium Vanilla	90	Coffee	Hot Beverages	Beverages	Drink	11 oz	Maxwell House	Rowan Warehouse
695	42777001	Coffee Mild Master Blend	90	Coffee	Hot Beverages	Beverages	Drink	11.5 oz	Maxwell House	Rowan Warehouse
696	42778001	Potato Bread Cinnamon Raisin Swirl	27	Sliced Bread	Bread	Baked Goods	Food	14 oz	Martins	Rowan Warehouse
697	42779001	Coffee Lively Up Medium	90	Coffee	Hot Beverages	Beverages	Drink	8 oz	Marley	Rowan Warehouse
698	42780001	Coffee One Love Ethpia Yirgchfe Medium	90	Coffee	Hot Beverages	Beverages	Drink	8 oz	Marley	Rowan Warehouse
699	42781001	Coffee Talking Blue Medium	90	Coffee	Hot Beverages	Beverages	Drink	8 oz	Marley	Rowan Warehouse
700	42782001	Rice Brown	57	Rice	Starchy Foods	Starchy Foods	Food	2 lbs	Mahatma	Rowan Warehouse
701	42783001	Rice Jasmine	57	Rice	Starchy Foods	Starchy Foods	Food	2 lbs	Mahatma	Rowan Warehouse
702	42784001	Rice White	57	Rice	Starchy Foods	Starchy Foods	Food	2 lbs	Mahatma	Rowan Warehouse
703	42785001	With Ultra Leakguards Size 3	213	Diapers	Paper Products	Household	Non-Consumable	104 ct	Luvs	Rowan Warehouse
704	42786001	With Ultra Leakguards Size 3	213	Diapers	Paper Products	Household	Non-Consumable	34 ct	Luvs	Rowan Warehouse
705	42787001	With Ultra Leakguards Size 4	213	Diapers	Paper Products	Household	Non-Consumable	29 ct	Luvs	Rowan Warehouse
706	42788001	With Ultra Leakguards Size 4	213	Diapers	Paper Products	Household	Non-Consumable	88 ct	Luvs	Rowan Warehouse
707	42789001	With Ultra Leakguards Size 5	213	Diapers	Paper Products	Household	Non-Consumable	25 ct	Luvs	Rowan Warehouse
708	42790001	With Ultra Leakguards Size 5	213	Diapers	Paper Products	Household	Non-Consumable	74 ct	Luvs	Rowan Warehouse
709	42791001	Gas Relief Drops Natural Berry	75	Cold Remedies	Cold Remedies	Health and Hygiene	Non-Consumable	1 oz	Little Tummys	Rowan Warehouse
710	42792001	Spray & Drops Saline	73	Nasal Sprays	Decongestants	Health and Hygiene	Non-Consumable	1 oz	Little Noses	Rowan Warehouse
711	42793001	Bars Marshmallow Treat	250	Packaged Snacks	Snack Foods	Snack Foods	Food	6.7 oz	Little Debbie	Rowan Warehouse
712	42794001	Bars Nutty	250	Packaged Snacks	Snack Foods	Snack Foods	Food	12 oz	Little Debbie	Rowan Warehouse
713	42795001	Brownies Cosmic	250	Packaged Snacks	Snack Foods	Snack Foods	Food	13 oz	Little Debbie	Rowan Warehouse
714	42796001	Brownies Fudge	250	Packaged Snacks	Snack Foods	Snack Foods	Food	13 oz	Little Debbie	Rowan Warehouse
715	42797001	Buns Honey	250	Packaged Snacks	Snack Foods	Snack Foods	Food	10.5 oz	Little Debbie	Rowan Warehouse
716	42798001	Cake Cloud Cakes	250	Packaged Snacks	Snack Foods	Snack Foods	Food	15.16 oz	Little Debbie	Rowan Warehouse
717	42799001	Cake Swiss Rolls	250	Packaged Snacks	Snack Foods	Snack Foods	Food	13 oz	Little Debbie	Rowan Warehouse
718	42800001	Cake Zebra Cakes	250	Packaged Snacks	Snack Foods	Snack Foods	Food	13 oz	Little Debbie	Rowan Warehouse
719	42801001	Cookies Oatmeal Cream Pies	250	Packaged Snacks	Snack Foods	Snack Foods	Food	16.2 oz	Little Debbie	Rowan Warehouse
720	42802001	Cookies Oatmeal Cream Pies	250	Packaged Snacks	Snack Foods	Snack Foods	Food	31.78 oz	Little Debbie	Rowan Warehouse
721	42803001	Cupcakes Chocolate	250	Packaged Snacks	Snack Foods	Snack Foods	Food	14.38 oz	Little Debbie	Rowan Warehouse
722	42804001	Donuts Powdered Bagged Mini	250	Packaged Snacks	Snack Foods	Snack Foods	Food	10 oz	Little Debbie	Rowan Warehouse
723	42805001	Muffins Banana Nut	250	Packaged Snacks	Snack Foods	Snack Foods	Food	11.39 oz	Little Debbie	Rowan Warehouse
724	42806001	Muffins Blueberry	250	Packaged Snacks	Snack Foods	Snack Foods	Food	11.39 oz	Little Debbie	Rowan Warehouse
725	42807001	Pie Marshmallow Chocolate	250	Packaged Snacks	Snack Foods	Snack Foods	Food	12.1 oz	Little Debbie	Rowan Warehouse
726	42808001	Spin Wheels Pecan	250	Packaged Snacks	Snack Foods	Snack Foods	Food	8 oz	Little Debbie	Rowan Warehouse
727	42809001	Mint Shield Mouthwash	74	Mouthwash	Bathroom Products	Health and Hygiene	Non-Consumable	16.9 oz	Listerine	Rowan Warehouse
728	42810001	Tea Bags Black Tea & Honey Berry Lemonade Decaf	52	Flavored Drinks	Drinks	Beverages	Drink	10 ct	Lipton	Rowan Warehouse
729	42811001	Tea Bags Green Tea & Honey Coconut Passionfruit	52	Flavored Drinks	Drinks	Beverages	Drink	10 ct	Lipton	Rowan Warehouse
730	42812001	Tea Bags Green Tea & Honey Dragonfruit Peach	52	Flavored Drinks	Drinks	Beverages	Drink	10 ct	Lipton	Rowan Warehouse
731	42813001	Tea Stix Tea & Honey Lemon	52	Flavored Drinks	Drinks	Beverages	Drink	10 ct	Lipton	Rowan Warehouse
732	42814001	Bagels Blueberry	25	Bagels	Bread	Baked Goods	Food	17.10 oz	Lenders	Rowan Warehouse
733	42815001	Bagels Cinnamon Raisin Swirl	25	Bagels	Bread	Baked Goods	Food	17.10 oz	Lenders	Rowan Warehouse
734	42816001	Bagels New York Style Plain	25	Bagels	Bread	Baked Goods	Food	5 ct	Lenders	Rowan Warehouse
735	42817001	Bagels Plain	25	Bagels	Bread	Baked Goods	Food	17.10 oz	Lenders	Rowan Warehouse
736	42818001	Ham & Cheese Whole Grain Crust	10	TV Dinner	Frozen Entrees	Frozen Foods	Food	9 oz	Lean Pockets	Rowan Warehouse
737	42819001	Lean Cusine Frozen	10	TV Dinner	Frozen Entrees	Frozen Foods	Food	6 oz	Lean Cusine	Rowan Warehouse
738	42820001	Coffee Espresso	90	Coffee	Hot Beverages	Beverages	Drink	8 oz	Lavazza	Rowan Warehouse
739	42821001	Coffee Premium Drip House Blend	90	Coffee	Hot Beverages	Beverages	Drink	10 oz	Lavazza	Rowan Warehouse
740	42822001	Landslide Brown Sugar	50	Sugar	Baking Goods	Baking Products	Food	16.2	Landslide	Rowan Warehouse
741	42823001	Landslide Canola Oil	49	Cooking Oil	Baking Goods	Baking Products	Food	20.2	Landslide	Rowan Warehouse
742	42824001	Landslide Chunky Peanut Butter	53	Peanut Butter	Jams and Jellies	Baking Products	Food	4.94	Landslide	Rowan Warehouse
743	42825001	Landslide Corn Oil	49	Cooking Oil	Baking Goods	Baking Products	Food	14.5	Landslide	Rowan Warehouse
744	42826001	Landslide Creamy Peanut Butter	53	Peanut Butter	Jams and Jellies	Baking Products	Food	6.28	Landslide	Rowan Warehouse
745	42827001	Landslide Extra Chunky Peanut Butter	53	Peanut Butter	Jams and Jellies	Baking Products	Food	5.8	Landslide	Rowan Warehouse
746	42828001	Landslide Oregano	4	Spices	Baking Goods	Baking Products	Food	20.1	Landslide	Rowan Warehouse
747	42829001	Landslide Pepper	4	Spices	Baking Goods	Baking Products	Food	9.3	Landslide	Rowan Warehouse
748	42830001	Landslide Salt	4	Spices	Baking Goods	Baking Products	Food	13.1	Landslide	Rowan Warehouse
749	42831001	Landslide Sesame Oil	49	Cooking Oil	Baking Goods	Baking Products	Food	4.26	Landslide	Rowan Warehouse
750	42832001	Landslide Vegetable Oil	49	Cooking Oil	Baking Goods	Baking Products	Food	13.8	Landslide	Rowan Warehouse
751	42833001	Landslide White Sugar	50	Sugar	Baking Goods	Baking Products	Food	9.3	Landslide	Rowan Warehouse
752	42834001	Lake Beef Bologna	91	Bologna	Meat	Deli	Food	5.78	Lake	Rowan Warehouse
753	42835001	Lake Chicken Hot Dogs	81	Hot Dogs	Meat	Deli	Food	11.3	Lake	Rowan Warehouse
754	42836001	Lake Cole Slaw	16	Deli Salads	Side Dishes	Deli	Food	10.1	Lake	Rowan Warehouse
755	42837001	Lake Corned Beef	8	Deli Meats	Meat	Deli	Food	15.8	Lake	Rowan Warehouse
756	42838001	Lake Low Fat Bologna	91	Bologna	Meat	Deli	Food	13.3	Lake	Rowan Warehouse
757	42839001	Lake Low Fat Cole Slaw	16	Deli Salads	Side Dishes	Deli	Food	12.3	Lake	Rowan Warehouse
758	42840001	Lake Pimento Loaf	91	Bologna	Meat	Deli	Food	16.3	Lake	Rowan Warehouse
759	42841001	Lake Potato Salad	16	Deli Salads	Side Dishes	Deli	Food	11.5	Lake	Rowan Warehouse
760	42842001	Lake Roasted Chicken	77	Fresh Chicken	Meat	Deli	Food	19.2	Lake	Rowan Warehouse
761	42843001	Lake Sliced Chicken	8	Deli Meats	Meat	Deli	Food	9.8	Lake	Rowan Warehouse
762	42844001	Lake Sliced Ham	8	Deli Meats	Meat	Deli	Food	8.5	Lake	Rowan Warehouse
763	42845001	Lake Sliced Turkey	8	Deli Meats	Meat	Deli	Food	5.65	Lake	Rowan Warehouse
764	42846001	Lake Turkey Hot Dogs	81	Hot Dogs	Meat	Deli	Food	15	Lake	Rowan Warehouse
765	42847001	Bread Crumbs Italian Style	4	Spices	Baking Goods	Baking Products	Food	15 oz	Kroger	Rowan Warehouse
766	42848001	Eggs Large	66	Eggs	Eggs	Eggs	Food	12 ct	Kroger	Rowan Warehouse
767	42849001	Eggs Large	66	Eggs	Eggs	Eggs	Food	18 ct	Kroger	Rowan Warehouse
768	42850001	Garlic Bread Classic	27	Sliced Bread	Bread	Baked Goods	Food	16 oz	Kroger	Rowan Warehouse
769	42851001	Peanut Butter Creamy	53	Peanut Butter	Jams and Jellies	Baking Products	Food	16 oz	Kroger	Rowan Warehouse
770	42852001	Twisted Bread Sticks Garlic	27	Sliced Bread	Bread	Baked Goods	Food	10.5 oz	Kroger	Rowan Warehouse
771	42853001	Twisted Bread Sticks Mozzarella	27	Sliced Bread	Bread	Baked Goods	Food	11.5 oz	Kroger	Rowan Warehouse
772	42854001	American Singles 2% Milk	11	Cheese	Dairy	Dairy	Food	22 pkg	Kraft	Rowan Warehouse
773	42855001	Cool Whip Regular	33	Preserves	Jams and Jellies	Baking Products	Food	8 oz	Kraft	Rowan Warehouse
774	42856001	Deluxe Mac & Cheese Four Cheese	5	Pasta	Starchy Foods	Starchy Foods	Food	14 oz	Kraft	Rowan Warehouse
775	42857001	Mac & Cheese Southwest Chipotle	5	Pasta	Starchy Foods	Starchy Foods	Food	7.5 oz	Kraft	Rowan Warehouse
776	42858001	Salad Dressing Italian	260	Dressings	Baking Goods	Baking Products	Food	16 oz	Kraft	Rowan Warehouse
777	42859001	Salad Dressing Ranch	260	Dressings	Baking Goods	Baking Products	Food	16 oz	Kraft	Rowan Warehouse
778	42860001	Salad Dressing Thousand Island	260	Dressings	Baking Goods	Baking Products	Food	16 oz	Kraft	Rowan Warehouse
779	42861001	Salad Dressing Zesty Italian	260	Dressings	Baking Goods	Baking Products	Food	16 oz	Kraft	Rowan Warehouse
780	42863001	Bursts Cherry	52	Flavored Drinks	Drinks	Beverages	Drink	6 pkg	Kool Aid	Rowan Warehouse
781	42864001	Jammers Cherry	52	Flavored Drinks	Drinks	Beverages	Drink	10 ct	Kool Aid	Rowan Warehouse
782	42865001	Oven Cravers Cordon Bleu	10	TV Dinner	Frozen Entrees	Frozen Foods	Food	5 oz	Koch Foods	Rowan Warehouse
783	42866001	Kiwi Lox	24	Fresh Fish	Seafood	Seafood	Food	16.3	Kiwi	Rowan Warehouse
784	42867001	Cooking Stock Chicken	58	Soup	Canned Soup	Canned Foods	Food	32 oz	Kitchen Basics	Rowan Warehouse
785	42868001	Flour All Purpose	275	Other Baking Goods	Baking Goods	Baking Products	Food	5 lbs	King Arthur	Rowan Warehouse
786	42869001	Salad Dressing French	260	Dressings	Baking Goods	Baking Products	Food	16 oz	Kens	Rowan Warehouse
787	42870001	Salad Dressing Italian	260	Dressings	Baking Goods	Baking Products	Food	16 oz	Kens	Rowan Warehouse
788	42871001	Salad Dressing Ranch	260	Dressings	Baking Goods	Baking Products	Food	16 oz	Kens	Rowan Warehouse
789	42872001	Salad Dressing Thousand Island	260	Dressings	Baking Goods	Baking Products	Food	16 oz	Kens	Rowan Warehouse
790	42873001	Corn Flakes Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	18 oz	Kelloggs	Rowan Warehouse
791	42874001	Crispix Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	12 oz	Kelloggs	Rowan Warehouse
792	42875001	Eggo Breakfast Sandwiches Bacon Egg & Cheese	34	Waffles	Breakfast Foods	Frozen Foods	Food	4 ct	Kelloggs	Rowan Warehouse
793	42876001	Eggo French Toaster Sticks Cinnamon	34	Waffles	Breakfast Foods	Frozen Foods	Food	8 ct	Kelloggs	Rowan Warehouse
794	42877001	Eggo Pancakes Buttermilk	29	Pancakes	Breakfast Foods	Frozen Foods	Food	12 ct	Kelloggs	Rowan Warehouse
795	42878001	Eggo Pancakes Chocolatey Chip Bites	29	Pancakes	Breakfast Foods	Frozen Foods	Food	5 pkg	Kelloggs	Rowan Warehouse
796	42879001	Eggo Pancakes Minis	29	Pancakes	Breakfast Foods	Frozen Foods	Food	40 ct	Kelloggs	Rowan Warehouse
797	42880001	Eggo Wafflers Brown Sugar Cinnamon	34	Waffles	Breakfast Foods	Frozen Foods	Food	16 ct	Kelloggs	Rowan Warehouse
798	42881001	Eggo Waffles Blueberry	34	Waffles	Breakfast Foods	Frozen Foods	Food	10 ct	Kelloggs	Rowan Warehouse
799	42882001	Eggo Waffles Buttermilk	34	Waffles	Breakfast Foods	Frozen Foods	Food	10 ct	Kelloggs	Rowan Warehouse
800	42883001	Eggo Waffles Chocolatey Chip	34	Waffles	Breakfast Foods	Frozen Foods	Food	10 ct	Kelloggs	Rowan Warehouse
801	42884001	Eggo Waffles Cinnamon Toast Mini	34	Waffles	Breakfast Foods	Frozen Foods	Food	10 ct	Kelloggs	Rowan Warehouse
802	42885001	Eggo Waffles Gluten Free Original	34	Waffles	Breakfast Foods	Frozen Foods	Food	8 ct	Kelloggs	Rowan Warehouse
803	42886001	Eggo Waffles Homestyle	34	Waffles	Breakfast Foods	Frozen Foods	Food	10 ct	Kelloggs	Rowan Warehouse
804	42887001	Eggo Waffles Homestyle	34	Waffles	Breakfast Foods	Frozen Foods	Food	24 ct	Kelloggs	Rowan Warehouse
805	42888001	Eggo Waffles Homestyle Mini	34	Waffles	Breakfast Foods	Frozen Foods	Food	10 ct	Kelloggs	Rowan Warehouse
806	42889001	Eggo Waffles Nutri-Grain Blueberry	34	Waffles	Breakfast Foods	Frozen Foods	Food	10 ct	Kelloggs	Rowan Warehouse
807	42890001	Eggo Waffles Nutri-Grain Low Fat	34	Waffles	Breakfast Foods	Frozen Foods	Food	10 ct	Kelloggs	Rowan Warehouse
808	42891001	Eggo Waffles Nutri-Grain Whole Wheat	34	Waffles	Breakfast Foods	Frozen Foods	Food	10 ct	Kelloggs	Rowan Warehouse
809	42892001	Eggo Waffles Oats & Mixed Berries	34	Waffles	Breakfast Foods	Frozen Foods	Food	8 ct	Kelloggs	Rowan Warehouse
810	42893001	Eggo Waffles Strawberry	34	Waffles	Breakfast Foods	Frozen Foods	Food	10 ct	Kelloggs	Rowan Warehouse
811	42894001	Eggo Waffles Thick & Fluffy Cinnamon Brown Sugar	34	Waffles	Breakfast Foods	Frozen Foods	Food	6 ct	Kelloggs	Rowan Warehouse
812	42895001	Eggo Waffles Thick & Fluffy Original	34	Waffles	Breakfast Foods	Frozen Foods	Food	6 ct	Kelloggs	Rowan Warehouse
813	42896001	Frosted Mini Wheats Touch Of Raisin Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	15 oz	Kelloggs	Rowan Warehouse
814	42897001	Krave Chocolate Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	11.4 oz	Kelloggs	Rowan Warehouse
815	42898001	Krave Smores Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	11 oz	Kelloggs	Rowan Warehouse
816	42899001	Mini Wheats Blueberry Muffin Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	15.5 oz	Kelloggs	Rowan Warehouse
817	42900001	Mini Wheats Frosted Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	18 oz	Kelloggs	Rowan Warehouse
818	42901001	Mini Wheats Frosted Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	70 oz	Kelloggs	Rowan Warehouse
819	42902001	Mini Wheats Frosted Chocolate Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	15.2 oz	Kelloggs	Rowan Warehouse
820	42903001	Mini Wheats Frosted Little Bites Original Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	15.2 oz	Kelloggs	Rowan Warehouse
821	42904001	Mini Wheats Maple Brown Sugar Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	15.5 oz	Kelloggs	Rowan Warehouse
822	42905001	Mini Wheats Strawberry Delight Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	15.5 oz	Kelloggs	Rowan Warehouse
823	42906001	Nutri Grain Apple Cinnamon Cereal Bars	35	Cereal	Breakfast Foods	Breakfast Foods	Food	10.4 oz	Kelloggs	Rowan Warehouse
824	42907001	Nutri Grain Blueberry Bliss Harvest Fruit & Oat Bars	252	Snack Bars	Snack Foods	Snack Foods	Food	8.8 oz	Kelloggs	Rowan Warehouse
825	42908001	Nutri Grain Blueberry Cereal Bars	35	Cereal	Breakfast Foods	Breakfast Foods	Food	10.4 oz	Kelloggs	Rowan Warehouse
826	42909001	Nutri Grain Cherry Cereal Bars	35	Cereal	Breakfast Foods	Breakfast Foods	Food	10.4 oz	Kelloggs	Rowan Warehouse
827	42910001	Nutri Grain Chocolatey Crunch Granola Bar	252	Snack Bars	Snack Foods	Snack Foods	Food	7.4 oz	Kelloggs	Rowan Warehouse
828	42911001	Nutri Grain Fruit Crunch Apple Cobbler Granola Bars	252	Snack Bars	Snack Foods	Snack Foods	Food	7.4 oz	Kelloggs	Rowan Warehouse
829	42912001	Nutri Grain Fruit Crunch Strawberry Parfait Granola Bars	252	Snack Bars	Snack Foods	Snack Foods	Food	7.4 oz	Kelloggs	Rowan Warehouse
830	42913001	Nutri Grain Mixed Berry Cereal Bars	35	Cereal	Breakfast Foods	Breakfast Foods	Food	10.4 oz	Kelloggs	Rowan Warehouse
831	42914001	Nutri Grain Raspberry Cereal Bars	35	Cereal	Breakfast Foods	Breakfast Foods	Food	10.4 oz	Kelloggs	Rowan Warehouse
832	42915001	Nutri Grain Strawberry Cereal Bars	35	Cereal	Breakfast Foods	Breakfast Foods	Food	10.4 oz	Kelloggs	Rowan Warehouse
833	42916001	Nutri Grain Strawberry Vanilla Fruit Yogurt Bar	252	Snack Bars	Snack Foods	Snack Foods	Food	10.4 oz	Kelloggs	Rowan Warehouse
834	42917001	Nutri Grain Toffee Crunch Bar	252	Snack Bars	Snack Foods	Snack Foods	Food	7.4 oz	Kelloggs	Rowan Warehouse
835	42918001	Nutri-Grain Harvest Strawberry Fruit & Oat Bars	252	Snack Bars	Snack Foods	Snack Foods	Food	8.8 oz	Kelloggs	Rowan Warehouse
836	42919001	Raisin Bran Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	18.7 oz	Kelloggs	Rowan Warehouse
837	42920001	Raisin Bran Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	23.5 oz	Kelloggs	Rowan Warehouse
838	42921001	Raisin Bran Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	76.5 oz	Kelloggs	Rowan Warehouse
839	42922001	Raisin Bran Crunch Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	18.2 oz	Kelloggs	Rowan Warehouse
840	42923001	Raisin Bran Omega-3 With Flaxseed Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	14.3 oz	Kelloggs	Rowan Warehouse
841	42924001	Rice Krispies Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	12 oz	Kelloggs	Rowan Warehouse
842	42925001	Rice Krispies Treats Marshmallows Squares	252	Snack Bars	Snack Foods	Snack Foods	Food	6.2 oz	Kelloggs	Rowan Warehouse
843	42926001	Smart Start Original Antioxidants Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	17.5 oz	Kelloggs	Rowan Warehouse
844	42927001	Special K Berry Pastry Crisps	252	Snack Bars	Snack Foods	Snack Foods	Food	4.4 oz	Kelloggs	Rowan Warehouse
845	42928001	Special K Blueberry Pastry Crisps	252	Snack Bars	Snack Foods	Snack Foods	Food	4.4 oz	Kelloggs	Rowan Warehouse
846	42929001	Special K Brown Sugar Cinnamon Pastry Crisps	252	Snack Bars	Snack Foods	Snack Foods	Food	4.4 oz	Kelloggs	Rowan Warehouse
847	42930001	Special K Chocolate Almond Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	12.7 oz	Kelloggs	Rowan Warehouse
848	42931001	Special K Chocolate Carmel Pastry Crisps	252	Snack Bars	Snack Foods	Snack Foods	Food	4.4 oz	Kelloggs	Rowan Warehouse
849	42932001	Special K Chocolate Strawberry Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	11 oz	Kelloggs	Rowan Warehouse
850	42933001	Special K Chocolatey Delight Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	13.1 oz	Kelloggs	Rowan Warehouse
851	42934001	Special K Chocolatey Pretzel Cereal Bars	35	Cereal	Breakfast Foods	Breakfast Foods	Food	4.6 oz	Kelloggs	Rowan Warehouse
852	42935001	Special K Delight Chocolatey Pastry Crisps	252	Snack Bars	Snack Foods	Snack Foods	Food	4.4 oz	Kelloggs	Rowan Warehouse
853	42936001	Special K Indulgent Moments Dreamy Coconut Snack Bites	252	Snack Bars	Snack Foods	Snack Foods	Food	4.5 oz	Kelloggs	Rowan Warehouse
854	42937001	Special K Moments Caramel Pretzel Bliss Snack Bites	252	Snack Bars	Snack Foods	Snack Foods	Food	4.5 oz	Kelloggs	Rowan Warehouse
855	42938001	Special K Original Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	12 oz	Kelloggs	Rowan Warehouse
856	42939001	Special K Protein Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	12.5 oz	Kelloggs	Rowan Warehouse
